LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,PAY_AVG,PAY_MAX,LATE_COUNT,TOTAL_BILL,TOTAL_PAY,PAY_BILL_RATIO,UTIL_RATE,default_actual,default_predicted,prob_default,prediction_status
10000.0,1,3,1,54,4,3,2,2,2,2,7936.0,7662.0,8386.0,9069.0,9966.0,8410.0,0.0,1000.0,1000.0,1000.0,0.0,2000.0,2.5,4,6,51429.0,5000.0,0.09722141204378852,0.7936,1,1,0.90436566,True Positive
30000.0,2,3,2,36,2,2,2,2,2,2,25437.0,26734.0,26011.0,27353.0,26776.0,28620.0,2000.0,0.0,2078.0,0.0,2291.0,0.0,2.0,2,6,160931.0,6369.0,0.03957596734004014,0.8479,1,1,0.89252496,True Positive
20000.0,1,1,2,29,0,0,0,2,0,0,13835.0,14897.0,17512.0,16926.0,17368.0,17959.0,1600.0,3170.0,0.0,1000.0,1000.0,3000.0,0.3333333333333333,2,1,98497.0,9770.0,0.09919083829964365,0.69175,0,1,0.6084453,False Positive
30000.0,1,1,1,59,-1,-1,-1,-1,-1,0,390.0,390.0,390.0,1389.0,3684.0,2744.0,390.0,390.0,1389.0,3684.0,0.0,4794.0,-0.8333333333333334,0,0,8987.0,10647.0,1.1847112495827306,0.013,0,0,0.46828446,True Negative
80000.0,2,2,2,23,0,0,0,0,0,0,80998.0,63184.0,58346.0,56361.0,55933.0,56936.0,4500.0,1973.0,3000.0,5000.0,2100.0,3200.0,0.0,0,0,371758.0,19773.0,0.05318782648927528,1.012475,0,0,0.30268437,True Negative
40000.0,2,2,1,51,0,0,0,0,0,0,144397.0,147924.0,26974.0,22710.0,37977.0,39347.0,3988.0,2014.0,799.0,32001.0,2000.0,1000.0,0.0,0,0,419329.0,41802.0,0.0996878346119634,3.609925,1,1,0.5295852,True Positive
170000.0,2,2,1,45,1,2,2,0,0,0,110970.0,117076.0,113778.0,117989.0,118803.0,121434.0,9460.0,0.0,6100.0,4210.0,4500.0,4500.0,0.8333333333333334,2,3,700050.0,28770.0,0.04109706449539319,0.6527647058823529,1,1,0.62263,True Positive
110000.0,2,1,2,25,1,2,2,0,0,0,60491.0,61874.0,56386.0,44181.0,35538.0,25417.0,3000.0,31.0,3000.0,1500.0,2000.0,1000.0,0.8333333333333334,2,3,283887.0,10531.0,0.037095745842535936,0.5499181818181819,0,1,0.7181197,False Positive
190000.0,1,2,2,28,0,0,0,0,0,0,359280.0,362680.0,161193.0,123203.0,85510.0,83704.0,10367.0,6596.0,4831.0,2806.0,2870.0,10017.0,0.0,0,0,1175570.0,37487.0,0.03188836053999337,1.8909473684210527,0,0,0.42377776,True Negative
180000.0,1,1,1,50,0,0,0,0,0,0,62782.0,66114.0,69436.0,72560.0,76169.0,77988.0,5000.0,5000.0,5000.0,5000.0,3000.0,5000.0,0.0,0,0,425049.0,28000.0,0.06587475796908121,0.34878888888888887,0,0,0.15606764,True Negative
20000.0,2,2,1,24,2,0,0,0,0,0,17597.0,18629.0,19318.0,19434.0,19571.0,19792.0,1619.0,1308.0,688.0,706.0,806.0,595.0,0.3333333333333333,2,1,114341.0,5722.0,0.05004329155770896,0.87985,1,1,0.8683933,True Positive
30000.0,2,2,1,38,0,0,0,0,2,0,7979.0,9046.0,10279.0,10610.0,10339.0,8710.0,1200.0,1423.0,754.0,0.0,1000.0,3000.0,0.3333333333333333,2,1,56963.0,7377.0,0.12950511735688078,0.2659666666666667,0,1,0.636927,False Positive
150000.0,2,1,1,55,-1,-1,-1,-2,-2,-2,2070.0,7620.0,0.0,0.0,0.0,0.0,7620.0,0.0,0.0,0.0,0.0,0.0,-1.5,-1,0,9690.0,7620.0,0.7863777089783281,0.0138,0,0,0.38675538,True Negative
300000.0,1,2,2,37,-2,-2,-1,-1,-1,-1,11669.0,27719.0,63037.0,1137.0,3916.0,4803.0,27963.0,63354.0,1140.0,3939.0,4817.0,5692.0,-1.3333333333333333,-1,0,112281.0,106905.0,0.9521201271809122,0.03889666666666667,0,0,0.13849929,True Negative
90000.0,1,2,1,36,4,3,2,0,0,0,62737.0,61413.0,59823.0,29526.0,25903.0,26563.0,0.0,0.0,1300.0,1000.0,1000.0,1500.0,1.5,4,3,265965.0,4800.0,0.01804748745135638,0.6970777777777778,1,1,0.8710372,True Positive
20000.0,2,2,2,46,-1,-1,-1,0,0,-2,189.0,2249.0,3551.0,6180.0,0.0,0.0,2249.0,3551.0,5000.0,0.0,0.0,0.0,-0.8333333333333334,0,0,12169.0,10800.0,0.8875010272002629,0.00945,1,0,0.46726862,False Negative
160000.0,2,2,2,41,0,0,-2,-2,-2,-2,71900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,0,0,71900.0,0.0,0.0,0.449375,0,0,0.29961285,True Negative
180000.0,2,2,1,34,0,0,-2,-1,0,0,25000.0,0.0,0.0,6398.0,15218.0,24901.0,0.0,0.0,6398.0,9000.0,10000.0,500.0,-0.5,0,0,71517.0,25898.0,0.36212369087070206,0.1388888888888889,0,0,0.23760305,True Negative
100000.0,1,1,2,29,-1,0,-1,-1,0,-1,711.0,1141.0,210.0,780.0,390.0,930.0,1000.0,780.0,1930.0,0.0,930.0,0.0,-0.6666666666666666,0,0,4162.0,4640.0,1.114848630466122,0.00711,1,0,0.44374734,False Negative
350000.0,1,1,1,43,-2,-2,-2,-2,-2,-1,2878.0,0.0,850.0,7980.0,22703.0,2093.0,0.0,850.0,3990.0,45406.0,2093.0,2090.0,-1.8333333333333333,-1,0,36504.0,54429.0,1.491042077580539,0.008222857142857143,0,0,0.3465463,True Negative
20000.0,2,1,2,23,0,0,-2,-1,0,0,6733.0,0.0,0.0,19132.0,19533.0,20235.0,0.0,0.0,19132.0,709.0,1027.0,600.0,-0.5,0,0,65633.0,21468.0,0.3270915545533497,0.33665,0,0,0.38474295,True Negative
210000.0,2,2,2,43,-2,-2,-2,-2,-2,-2,3577.0,1003.0,0.0,0.0,0.0,0.0,1003.0,0.0,0.0,0.0,0.0,150.0,-2.0,-2,0,4580.0,1153.0,0.2517467248908297,0.017033333333333334,0,0,0.32727504,True Negative
30000.0,2,2,2,23,4,3,2,2,3,2,15847.0,15308.0,15910.0,16752.0,16197.0,16583.0,0.0,1150.0,1400.0,0.0,800.0,0.0,2.6666666666666665,4,6,96597.0,3350.0,0.03468016605070551,0.5282333333333333,1,1,0.91322297,True Positive
320000.0,1,2,2,36,0,0,0,0,0,0,318022.0,321560.0,150062.0,139555.0,116315.0,106541.0,10810.0,4746.0,4241.0,3275.0,3265.0,2865.0,0.0,0,0,1152055.0,29202.0,0.02534774815438499,0.99381875,0,0,0.40959808,True Negative
90000.0,2,1,2,25,2,2,2,2,0,0,86014.0,92898.0,92860.0,88533.0,90942.0,88813.0,8300.0,2400.0,1000.0,4000.0,3600.0,4000.0,1.3333333333333333,2,4,540060.0,23300.0,0.043143354442099026,0.9557111111111111,0,1,0.88673097,False Positive
100000.0,2,3,2,46,1,-1,2,2,-1,0,0.0,203.0,203.0,0.0,7856.0,16544.0,203.0,0.0,0.0,7856.0,10000.0,865.0,0.5,2,3,24806.0,18924.0,0.7628799483995807,0.0,0,1,0.632657,False Positive
130000.0,2,3,2,39,0,0,0,2,0,0,133825.0,134495.0,133745.0,130814.0,130758.0,123468.0,7500.0,10000.0,0.0,4500.0,4500.0,4179.0,0.3333333333333333,2,1,787105.0,30679.0,0.03897701069107679,1.029423076923077,0,0,0.47759998,True Negative
230000.0,2,2,1,46,-1,-1,-1,-1,-1,-1,4328.0,1518.0,1958.0,368.0,1613.0,1371.0,1518.0,1972.0,368.0,1613.0,1371.0,752.0,-1.0,-1,0,11156.0,7594.0,0.6807099318752241,0.018817391304347827,1,0,0.36147222,False Negative
360000.0,2,1,2,31,-1,-1,-1,-1,-2,-2,1483.0,9386.0,2635.0,-227.0,-1763.0,-4303.0,9386.0,2643.0,227.0,1536.0,12975.0,19818.0,-1.3333333333333333,-1,0,7211.0,46585.0,5.0,0.004119444444444445,0,0,0.2494949,True Negative
50000.0,2,2,1,49,0,0,0,0,0,0,47649.0,49100.0,50380.0,19144.0,17625.0,17246.0,2220.0,2500.0,644.0,628.0,642.0,1500.0,0.0,0,0,201144.0,8134.0,0.04043869068925745,0.95298,0,0,0.3990439,True Negative
160000.0,2,3,1,41,1,2,2,2,0,0,45057.0,46017.0,47188.0,46134.0,47063.0,50034.0,2000.0,2200.0,0.0,2000.0,3900.0,2000.0,1.1666666666666667,2,4,281493.0,12100.0,0.04298508311041482,0.28160625,0,1,0.71330065,False Positive
390000.0,2,1,2,53,0,0,0,0,0,0,30400.0,34756.0,29530.0,27620.0,32364.0,34041.0,5000.0,5000.0,5000.0,5000.0,5000.0,1161.0,0.0,0,0,188711.0,26161.0,0.13862996857628862,0.07794871794871795,0,0,0.10813815,True Negative
220000.0,2,1,1,43,0,0,2,-1,0,-1,6873.0,4911.0,2080.0,2080.0,4160.0,2080.0,2230.0,0.0,2080.0,2080.0,2080.0,4160.0,0.0,2,1,22184.0,12630.0,0.5693292463036422,0.03124090909090909,0,0,0.45080614,True Negative
200000.0,2,1,2,32,-1,-1,-1,-1,-1,-1,8479.0,2021.0,1050.0,0.0,400.0,976.0,2021.0,1050.0,0.0,400.0,976.0,1123.0,-1.0,-1,0,12926.0,5570.0,0.43091443602042395,0.042395,0,0,0.3988342,True Negative
60000.0,2,3,2,37,0,0,0,0,0,0,53867.0,54971.0,57284.0,58562.0,29121.0,27003.0,2000.0,3200.0,3300.0,1000.0,1100.0,1000.0,0.0,0,0,280808.0,11600.0,0.04130936440557249,0.8977833333333334,0,0,0.3634791,True Negative
360000.0,1,1,1,49,-1,-1,-2,-2,-1,2,4698.0,-200.0,-200.0,0.0,5084.0,2500.0,0.0,0.0,200.0,5084.0,0.0,0.0,-0.8333333333333334,2,1,11882.0,5284.0,0.44470627840430904,0.01305,1,1,0.50117236,True Positive
140000.0,2,2,1,47,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2,0,0.0,0.0,0.0,0.0,0,1,0.5593655,False Positive
210000.0,1,2,1,36,-1,-1,-1,-1,-2,-2,1060.0,777.0,7971.0,-8.0,-8.0,-8.0,779.0,7994.0,0.0,0.0,0.0,1704.0,-1.3333333333333333,-1,0,9784.0,10477.0,1.0708299264104661,0.005047619047619047,0,0,0.3587579,True Negative
210000.0,1,2,2,26,1,-2,-2,-2,-1,3,0.0,0.0,0.0,0.0,1290.0,990.0,0.0,0.0,0.0,1290.0,0.0,0.0,-0.5,3,2,2280.0,1290.0,0.5657894736842105,0.0,1,1,0.6102786,True Positive
130000.0,2,1,2,32,0,0,0,0,0,0,58776.0,53702.0,43760.0,31540.0,23675.0,15841.0,2010.0,2037.0,1218.0,2182.0,1003.0,1001.0,0.0,0,0,227294.0,9451.0,0.04158050806444517,0.4521230769230769,0,0,0.1859796,True Negative
200000.0,2,2,1,34,-2,-2,-2,-1,-1,-1,6626.0,2469.0,3760.0,4273.0,3015.0,5076.0,2476.0,3771.0,4285.0,3023.0,5088.0,6282.0,-1.5,-1,0,25219.0,24925.0,0.9883421230024981,0.03313,0,0,0.29706094,True Negative
230000.0,2,1,1,35,-1,-1,-1,-1,-1,-1,1246.0,3284.0,4283.0,3476.0,3283.0,426.0,3312.0,4309.0,3549.0,3297.0,426.0,1390.0,-1.0,-1,0,15998.0,16283.0,1.017814726840855,0.005417391304347826,0,0,0.33913994,True Negative
120000.0,2,1,2,23,0,0,0,0,0,0,100904.0,91354.0,160932.0,54967.0,42017.0,30455.0,6629.0,3117.0,1551.0,2000.0,1273.0,2000.0,0.0,0,0,480629.0,16570.0,0.03447565585930104,0.8408666666666667,0,0,0.30922428,True Negative
110000.0,1,2,2,51,0,0,0,0,0,0,110950.0,69564.0,51264.0,51584.0,49601.0,50485.0,2500.0,2500.0,1800.0,1800.0,2000.0,2000.0,0.0,0,0,383448.0,12600.0,0.03285973587031358,1.0086363636363636,0,0,0.39799827,True Negative
390000.0,2,3,1,38,-2,-2,-2,-2,-1,-1,241.0,0.0,0.0,0.0,739.0,0.0,0.0,0.0,0.0,739.0,0.0,0.0,-1.6666666666666667,-1,0,980.0,739.0,0.7540816326530613,0.000617948717948718,1,0,0.3704847,False Negative
400000.0,1,3,2,35,-1,-1,-1,-2,-2,-1,92.0,101.0,-42.0,-42.0,-42.0,1058.0,101.0,0.0,0.0,0.0,1100.0,1100.0,-1.3333333333333333,-1,0,1125.0,2301.0,2.0453333333333332,0.00023,0,0,0.37136152,True Negative
220000.0,2,2,1,35,0,0,0,0,0,0,45739.0,46975.0,48211.0,47418.0,48657.0,48129.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0.0,0,0,285129.0,12000.0,0.04208621360857717,0.20790454545454545,0,0,0.15241353,True Negative
50000.0,1,2,1,55,0,0,0,0,0,0,50528.0,50541.0,49345.0,20238.0,18646.0,19034.0,2100.0,1305.0,1201.0,663.0,684.0,652.0,0.0,0,0,208332.0,6605.0,0.031704202906898606,1.01056,0,0,0.45693254,True Negative
30000.0,2,1,2,24,2,2,6,6,5,4,1800.0,1800.0,1800.0,1800.0,1200.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,6,6,9000.0,0.0,0.0,0.06,0,1,0.8930484,False Positive
360000.0,2,2,1,42,1,-1,-1,-1,-1,-1,0.0,6815.0,0.0,1000.0,6344.0,2408.0,6815.0,0.0,1000.0,6344.0,2408.0,0.0,-0.6666666666666666,1,1,16567.0,16567.0,1.0,0.0,0,0,0.33497128,True Negative
20000.0,2,1,2,25,1,2,2,2,2,3,8483.0,10186.0,10871.0,10402.0,12077.0,11594.0,2000.0,1000.0,0.0,2000.0,0.0,0.0,2.0,3,6,63613.0,5000.0,0.07860028610504143,0.42415,1,1,0.84564966,True Positive
90000.0,2,2,1,27,1,-1,-1,-1,-1,-1,0.0,1191.0,-21.0,2130.0,3486.0,1495.0,1191.0,0.0,2151.0,3486.0,1495.0,0.0,-0.6666666666666666,1,1,8281.0,8323.0,1.0050718512256973,0.0,0,0,0.43923447,True Negative
150000.0,1,4,2,32,0,0,0,-1,0,0,159919.0,68686.0,161192.0,150464.0,143375.0,146411.0,4019.0,146896.0,157436.0,4600.0,4709.0,5600.0,-0.16666666666666666,0,0,830047.0,323260.0,0.38944782644838183,1.0661266666666667,0,0,0.22768939,True Negative
20000.0,1,2,1,53,-2,-2,-2,-2,-2,-2,35419.0,31195.0,26849.0,23060.0,23060.0,-129.0,0.0,0.0,0.0,0.0,129.0,18143.0,-2.0,-2,0,139454.0,18272.0,0.13102528432314597,1.77095,0,1,0.51838785,False Positive
500000.0,1,1,1,57,-1,-1,-1,-1,-1,-1,4560.0,600.0,0.0,51697.0,37511.0,1685.0,600.0,0.0,51697.0,37511.0,1685.0,414.0,-1.0,-1,0,96053.0,91907.0,0.9568363299428441,0.00912,0,0,0.30249783,True Negative
90000.0,1,2,2,33,0,0,0,0,0,0,60881.0,65215.0,66748.0,70101.0,80611.0,89870.0,5000.0,2200.0,4035.0,12200.0,10000.0,0.0,0.0,0,0,433426.0,33435.0,0.07714119595963324,0.6764555555555556,0,0,0.29146925,True Negative
100000.0,1,3,1,35,0,0,0,0,0,0,94467.0,96521.0,98728.0,74239.0,75704.0,55704.0,3627.0,3938.0,2515.0,2516.0,4022.0,2032.0,0.0,0,0,495363.0,18650.0,0.03764915829401873,0.94467,0,0,0.35518655,True Negative
360000.0,2,1,1,37,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2,0,0.0,0.0,0.0,0.0,1,1,0.65576255,True Positive
60000.0,2,2,1,42,0,0,0,0,0,0,58264.0,57923.0,58987.0,17350.0,17937.0,17298.0,3200.0,3000.0,800.0,1000.0,1000.0,1000.0,0.0,0,0,227759.0,10000.0,0.0439060585970258,0.9710666666666666,0,0,0.3626793,True Negative
110000.0,2,2,1,38,0,0,0,0,0,0,195437.0,176420.0,63142.0,39854.0,9293.0,-1288.0,5000.0,10000.0,5048.0,2000.0,39958.0,52000.0,0.0,0,0,482858.0,114006.0,0.23610668146742936,1.7767,1,0,0.40475112,False Negative
440000.0,2,1,1,36,0,-1,-1,-1,0,0,14234.0,11061.0,19669.0,18613.0,13669.0,24849.0,11066.0,19669.0,33152.0,0.0,20000.0,7046.0,-0.5,0,0,102095.0,90933.0,0.8906704539889319,0.03235,0,0,0.117726125,True Negative
80000.0,2,2,2,38,0,0,0,0,0,0,17816.0,18095.0,17374.0,14298.0,12259.0,10498.0,3000.0,2000.0,1000.0,2000.0,2000.0,2000.0,0.0,0,0,90340.0,12000.0,0.13283152534868276,0.2227,0,0,0.19707143,True Negative
50000.0,2,1,1,34,0,0,0,0,2,0,49135.0,49209.0,36372.0,30305.0,29742.0,30556.0,1971.0,2000.0,3342.0,0.0,1400.0,1000.0,0.3333333333333333,2,1,225319.0,9713.0,0.043107771648196555,0.9827,0,1,0.5119096,False Positive
50000.0,2,3,3,51,0,0,0,0,0,0,44788.0,45471.0,46394.0,47865.0,47455.0,48426.0,2352.0,2275.0,2398.0,1336.0,1366.0,1444.0,0.0,0,0,280399.0,11171.0,0.039839657060117904,0.89576,1,0,0.3589592,False Negative
380000.0,2,1,1,44,0,0,0,0,0,0,365023.0,365445.0,350474.0,342569.0,307959.0,309709.0,14320.0,15065.0,13017.0,15026.0,12017.0,12031.0,0.0,0,0,2041179.0,81476.0,0.0399161465016052,0.9605868421052631,0,0,0.33367118,True Negative
360000.0,2,2,1,28,-2,2,0,-1,-1,-1,9278.0,6198.0,5154.0,2453.0,570.0,0.0,6213.0,1025.0,2465.0,572.0,0.0,0.0,-0.5,2,1,23653.0,10275.0,0.43440578362152793,0.02577222222222222,1,0,0.30744162,False Negative
220000.0,2,2,2,38,0,0,0,0,0,0,142846.0,146533.0,151098.0,153094.0,156295.0,151840.0,6000.0,7000.0,6000.0,6000.0,10000.0,10000.0,0.0,0,0,901706.0,45000.0,0.049905401538860784,0.6493,0,0,0.16370322,True Negative
220000.0,1,1,2,25,0,0,-1,0,-1,2,29664.0,5995.0,8419.0,6523.0,508.0,370.0,1018.0,8424.0,20.0,878.0,1.0,3046.0,0.0,2,1,51479.0,13387.0,0.26004778647603877,0.13483636363636364,0,0,0.39991742,True Negative
430000.0,2,1,1,33,-2,-2,-2,-2,-2,-1,1837.0,373.0,1198.0,0.0,538.0,77543.0,373.0,1198.0,0.0,538.0,77543.0,584.0,-1.8333333333333333,-1,0,81489.0,80236.0,0.9846236915411896,0.004272093023255814,0,0,0.26923868,True Negative
50000.0,1,2,1,31,-1,-1,2,2,-2,-2,1450.0,2590.0,770.0,0.0,0.0,0.0,2590.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,2,2,4810.0,2590.0,0.5384615384615384,0.029,0,1,0.69335437,False Positive
180000.0,2,1,2,32,-1,-1,-1,-1,-1,-1,666.0,666.0,666.0,666.0,666.0,666.0,666.0,666.0,666.0,666.0,666.0,666.0,-1.0,-1,0,3996.0,3996.0,1.0,0.0037,0,0,0.45025185,True Negative
130000.0,2,3,2,53,-1,-1,-1,-1,-1,-1,11085.0,45677.0,27951.0,17255.0,10400.0,18776.0,45697.0,27951.0,17307.0,10400.0,18776.0,2944.0,-1.0,-1,0,131144.0,123075.0,0.9384722137497712,0.08526923076923076,0,0,0.118272975,True Negative
50000.0,1,2,2,30,0,0,0,0,0,0,50507.0,48751.0,44688.0,19823.0,13645.0,10876.0,4000.0,2220.0,1000.0,1500.0,1000.0,1500.0,0.0,0,0,188290.0,11220.0,0.05958893196664719,1.01014,0,0,0.38830128,True Negative
30000.0,2,1,2,25,0,0,0,0,0,0,26376.0,27483.0,28242.0,16498.0,16923.0,17649.0,1550.0,1308.0,1300.0,700.0,1000.0,2000.0,0.0,0,0,133171.0,7858.0,0.059006840828708954,0.8792,0,0,0.3870857,True Negative
240000.0,2,1,1,36,-1,-1,-1,0,-1,-1,7058.0,4786.0,6853.0,5673.0,7588.0,2737.0,4789.0,6853.0,113.0,7588.0,2737.0,0.0,-0.8333333333333334,0,0,34695.0,22080.0,0.6364029399048854,0.029408333333333335,1,0,0.27143514,False Negative
30000.0,2,3,2,39,0,0,0,0,0,0,27782.0,5585.0,29572.0,26387.0,11207.0,0.0,2023.0,27887.0,2000.0,1000.0,0.0,0.0,0.0,0,0,100533.0,32910.0,0.3273551968010504,0.9260666666666667,0,0,0.2913345,True Negative
10000.0,1,2,1,27,4,3,3,2,3,2,3462.0,4150.0,3940.0,4720.0,4500.0,4282.0,900.0,0.0,1000.0,0.0,0.0,433.0,2.8333333333333335,4,6,25054.0,2333.0,0.0931188632553684,0.3462,1,1,0.90384626,True Positive
50000.0,1,2,3,41,0,0,0,0,0,0,31197.0,24486.0,24777.0,24521.0,16773.0,16524.0,4590.0,3000.0,3005.0,3014.0,3632.0,4006.0,0.0,0,0,138278.0,21247.0,0.15365423277744833,0.62394,0,0,0.2714769,True Negative
230000.0,1,2,2,28,-1,-1,-1,-1,-1,-1,651.0,651.0,651.0,0.0,651.0,1496.0,651.0,651.0,0.0,651.0,1496.0,1953.0,-1.0,-1,0,4100.0,5402.0,1.3175609756097562,0.0028304347826086955,0,0,0.48180208,True Negative
200000.0,1,1,2,30,1,-1,-1,-1,-1,-1,0.0,1870.0,1000.0,0.0,1275.0,543.0,1870.0,1000.0,0.0,1275.0,543.0,0.0,-0.6666666666666666,1,1,4688.0,4688.0,1.0,0.0,0,1,0.5488164,False Positive
50000.0,1,2,1,35,1,-1,-1,-1,-2,-2,0.0,1118.0,667.0,0.0,0.0,0.0,1118.0,673.0,0.0,0.0,0.0,0.0,-1.0,1,1,1785.0,1791.0,1.0033613445378151,0.0,0,1,0.62314963,False Positive
90000.0,2,1,2,27,0,0,2,0,0,0,46588.0,49496.0,48425.0,50611.0,52764.0,55898.0,4000.0,0.0,3000.0,3000.0,4000.0,2043.0,0.3333333333333333,2,1,303782.0,16043.0,0.05281089728818692,0.5176444444444445,0,0,0.43580192,True Negative
120000.0,2,2,2,26,1,2,2,2,2,2,52623.0,51208.0,57538.0,56019.0,60135.0,61298.0,0.0,7200.0,0.0,5200.0,2300.0,0.0,1.8333333333333333,2,6,338821.0,14700.0,0.04338574055327149,0.438525,0,1,0.65348315,False Positive
20000.0,1,2,2,34,-2,-2,-2,-2,-2,-2,2216.0,2199.0,1530.0,750.0,2280.0,1500.0,2199.0,1530.0,750.0,1140.0,3000.0,780.0,-2.0,-2,0,10475.0,9399.0,0.8972792362768497,0.1108,0,0,0.31687286,True Negative
300000.0,2,2,2,41,-1,-1,-1,-1,-1,-1,1215.0,43909.0,27785.0,5221.0,1278.0,3245.0,43943.0,27863.0,5234.0,1278.0,3245.0,22.0,-1.0,-1,0,82653.0,81585.0,0.9870785089470436,0.00405,0,0,0.22181489,True Negative
100000.0,1,1,1,35,0,0,0,0,0,0,45124.0,46168.0,47160.0,98775.0,49513.0,53433.0,1730.0,1722.0,3214.0,2119.0,5064.0,0.0,0.0,0,0,340173.0,13849.0,0.0407116379018911,0.45124,0,0,0.23166415,True Negative
200000.0,2,2,1,51,0,0,0,0,0,0,288015.0,148160.0,98651.0,251331.0,255017.0,54705.0,4470.0,9746.0,155858.0,5869.0,1964.0,1938.0,0.0,0,0,1095879.0,179845.0,0.16411027129819988,1.440075,0,0,0.45253146,True Negative
360000.0,1,1,1,42,0,-1,-1,-1,-1,-1,30860.0,20180.0,21908.0,1780.0,47307.0,0.0,20204.0,21908.0,1780.0,47307.0,0.0,0.0,-0.8333333333333334,0,0,122035.0,91199.0,0.7473183922645142,0.08572222222222223,0,0,0.1316063,True Negative
150000.0,2,2,2,22,0,0,0,-1,0,0,7600.0,8749.0,10652.0,32330.0,15681.0,6173.0,1300.0,3652.0,33866.0,410.0,200.0,776.0,-0.16666666666666666,0,0,81185.0,40204.0,0.4952146332450576,0.050666666666666665,0,0,0.22418116,True Negative
50000.0,2,1,2,33,1,-2,-1,0,0,-1,0.0,0.0,12493.0,28365.0,6300.0,999.0,0.0,12493.0,16000.0,0.0,999.0,0.0,-0.5,1,1,48157.0,29492.0,0.6124135639678552,0.0,0,0,0.39661533,True Negative
410000.0,1,2,2,48,0,0,0,-1,-1,0,28921.0,13482.0,8484.0,15286.0,17116.0,18777.0,5422.0,3040.0,15362.0,17133.0,5076.0,4040.0,-0.3333333333333333,0,0,102066.0,50073.0,0.49059432132149783,0.0705390243902439,1,0,0.12139205,False Negative
80000.0,1,3,1,34,1,2,2,2,2,2,71104.0,72737.0,73987.0,72199.0,76621.0,78451.0,3400.0,3000.0,0.0,5637.0,3200.0,0.0,1.8333333333333333,2,6,445099.0,15237.0,0.03423283359432396,0.8888,1,1,0.80758715,True Positive
20000.0,2,1,2,22,0,0,0,0,0,0,16917.0,17904.0,20030.0,18475.0,17631.0,3950.0,3500.0,2450.0,2000.0,376.0,79.0,2350.0,0.0,0,0,94907.0,10755.0,0.11332146206286153,0.84585,0,0,0.2963922,True Negative
260000.0,2,3,1,39,0,0,0,0,0,0,152735.0,149672.0,140068.0,140367.0,141710.0,146578.0,6627.0,7000.0,7000.0,5000.0,7000.0,5000.0,0.0,0,0,871130.0,37627.0,0.04319332361415633,0.5874423076923077,0,0,0.14681977,True Negative
70000.0,2,1,2,26,0,0,0,0,0,0,46222.0,47650.0,48867.0,47808.0,43022.0,44077.0,2500.0,2300.0,2300.0,2000.0,1900.0,3000.0,0.0,0,0,277646.0,14000.0,0.05042392110817372,0.6603142857142857,0,0,0.25550443,True Negative
500000.0,1,2,2,30,-1,-1,-1,-1,-1,-1,869.0,2496.0,1924.0,976.0,986.0,1200.0,2507.0,1933.0,980.0,990.0,1206.0,1069.0,-1.0,-1,0,8451.0,8685.0,1.027689030883919,0.001738,0,0,0.3401391,True Negative
200000.0,1,2,2,29,-2,-2,-2,-2,-2,-2,13765.0,14304.0,29399.0,15817.0,6155.0,9955.0,14304.0,29404.0,15825.0,6155.0,9955.0,19773.0,-2.0,-2,0,89395.0,95416.0,1.067352760221489,0.068825,0,0,0.11930069,True Negative
230000.0,2,1,2,25,0,0,0,0,0,-2,32915.0,21726.0,12299.0,5860.0,0.0,0.0,4794.0,3116.0,5029.0,0.0,0.0,0.0,-0.3333333333333333,0,0,72800.0,12939.0,0.17773351648351648,0.1431086956521739,0,0,0.1797539,True Negative
50000.0,2,2,1,34,2,2,2,2,0,0,20377.0,19427.0,19590.0,19209.0,19456.0,35976.0,1650.0,800.0,200.0,674.0,636.0,660.0,1.3333333333333333,2,4,134035.0,4620.0,0.0344686089454247,0.40754,0,1,0.8898832,False Positive
190000.0,1,3,1,38,0,0,0,0,0,0,94921.0,97397.0,99789.0,102131.0,104491.0,106755.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,0.0,0,0,605484.0,24000.0,0.039637711318548464,0.4995842105263158,0,0,0.16783246,True Negative
20000.0,2,2,1,24,0,0,0,0,0,0,17191.0,18594.0,19489.0,20200.0,20000.0,0.0,2000.0,1500.0,1200.0,0.0,0.0,0.0,0.0,0,0,95474.0,4700.0,0.04922806209020257,0.85955,0,0,0.436349,True Negative
